Date,Open,High,Low,Close,Adj Close,Volume
2011-08-25,118.730003,119.400002,115.870003,116.279999,101.729088,312365400
2011-08-26,115.690002,118.510002,113.849998,117.970001,103.207611,314495900
2011-08-29,119.559998,121.430000,118.059998,121.360001,106.173401,190977200
2011-08-30,120.830002,122.430000,119.260002,121.680000,106.453362,241315700
2011-08-31,122.459999,123.510002,121.300003,122.220001,106.925789,301828400
2011-09-01,122.290001,123.400002,120.779999,120.940002,105.805969,254585900
2011-09-02,118.419998,120.870003,117.430000,117.849998,103.102608,255517200
2011-09-06,114.389999,117.160004,114.379997,116.989998,102.350235,285130500
2011-09-07,118.760002,120.339996,118.360001,120.290001,105.237305,209803200
2011-09-08,119.570000,120.940002,118.769997,119.040001,104.143730,250568200
2011-09-09,117.680000,119.059998,115.279999,115.919998,101.414154,380195100
2011-09-12,114.470001,116.760002,114.050003,116.669998,102.070282,305793500
2011-09-13,117.050003,118.180000,116.220001,117.739998,103.006386,272514700
2011-09-14,118.339996,120.800003,116.720001,119.370003,104.432426,319389500
2011-09-15,120.650002,121.470001,119.400002,121.430000,106.234634,326777200
2011-09-16,121.290001,121.970001,120.320000,121.519997,106.863403,284528300
2011-09-19,119.529999,120.930000,118.720001,120.309998,105.799347,241517000
2011-09-20,120.820000,121.989998,120.010002,120.169998,105.676231,218932200
2011-09-21,120.230003,120.599998,116.440002,116.629997,102.563187,316251300
2011-09-22,113.250000,114.209999,111.300003,112.860001,99.247871,513911300
2011-09-23,112.110001,114.160004,112.019997,113.540001,99.845856,307242500
2011-09-26,114.610001,116.400002,112.980003,116.239998,102.220230,260673700
2011-09-27,118.529999,119.559998,116.839996,117.540001,103.363449,311753900
2011-09-28,117.779999,118.489998,114.970001,115.139999,101.252892,286696800
2011-09-29,117.050003,117.629997,113.930000,116.050003,102.053139,298108900
2011-09-30,114.449997,115.449997,113.070000,113.150002,99.502930,288392300
2011-10-03,112.489998,113.949997,109.809998,109.930000,96.671288,365136800
2011-10-04,108.349998,112.580002,107.430000,112.339996,98.790604,459177500
2011-10-05,112.620003,114.720001,111.580002,114.419998,100.619759,284108000
2011-10-06,114.360001,116.660004,113.510002,116.489998,102.440071,257800800
2011-10-07,117.169998,117.250000,115.059998,115.709999,101.754158,312657900
2011-10-10,117.680000,119.629997,117.669998,119.580002,105.157372,230666300
2011-10-11,118.870003,120.040001,118.750000,119.699997,105.262917,209088000
2011-10-12,120.599998,122.139999,120.330002,120.750000,106.186264,281544900
2011-10-13,120.040001,120.870003,119.120003,120.510002,105.975220,212538800
2011-10-14,121.910004,122.599998,121.230003,122.570000,107.786743,211397600
2011-10-17,121.989998,122.550003,119.930000,120.230003,105.728989,202311600
2011-10-18,120.139999,123.500000,119.199997,122.580002,107.795563,318857900
2011-10-19,122.379997,123.080002,120.709999,121.129997,106.520447,226601300
2011-10-20,121.430000,122.099998,119.820000,121.660004,106.986526,262075600
2011-10-21,123.089996,124.120003,122.720001,123.970001,109.017906,278999400
2011-10-24,124.169998,125.800003,124.059998,125.489998,110.354561,203215600
2011-10-25,124.889999,124.949997,122.779999,123.050003,108.208870,268596800
2011-10-26,124.349998,124.769997,122.209999,124.300003,109.308113,289053800
2011-10-27,127.629997,129.419998,126.610001,128.630005,113.115868,393220200
2011-10-28,128.000000,128.850006,127.800003,128.600006,113.089485,225906500
2011-10-31,127.160004,128.619995,125.320000,125.500000,110.363380,228146700
2011-11-01,122.029999,123.510002,121.519997,122.000000,107.285500,416565800
2011-11-02,123.830002,124.400002,122.790001,123.989998,109.035500,244717600
2011-11-03,125.269997,126.500000,123.599998,126.250000,111.022919,291174800
2011-11-04,125.230003,125.699997,124.010002,125.480003,110.345772,249401600
2011-11-07,125.389999,126.389999,124.199997,126.260002,111.031700,196617200
2011-11-08,126.919998,128.020004,125.709999,127.879997,112.456322,224426300
2011-11-09,124.889999,125.800003,122.860001,123.160004,108.305611,337982000
2011-11-10,124.790001,124.940002,123.019997,124.320000,109.325706,231866500
2011-11-11,125.830002,126.989998,125.790001,126.660004,111.383461,189924400
2011-11-14,126.190002,127.449997,124.919998,125.459999,110.328186,159258300
2011-11-15,125.169998,126.750000,124.720001,126.080002,110.873383,184709400
2011-11-16,124.809998,126.339996,123.900002,124.080002,109.114647,235782500
2011-11-17,123.849998,124.160004,121.230003,122.110001,107.382225,331219600
2011-11-18,122.500000,122.750000,121.470001,121.980003,107.267929,215580400
2011-11-21,120.199997,120.349998,118.650002,119.660004,105.227730,229611600
2011-11-22,119.400002,120.099998,118.519997,119.190002,104.814415,216494900
2011-11-23,118.070000,119.190002,116.559998,116.559998,102.501640,224329100
2011-11-25,116.379997,117.699997,116.199997,116.339996,102.308159,99557000
2011-11-28,119.540001,120.180000,118.820000,119.709999,105.271706,210686000
2011-11-29,120.050003,121.000000,119.610001,120.050003,105.570702,199241500
2011-11-30,123.489998,125.220001,120.000000,124.989998,109.914864,324439500
2011-12-01,124.849998,125.639999,124.430000,124.970001,109.897278,176954800
2011-12-02,126.120003,126.500000,124.779999,124.860001,109.800575,221109700
2011-12-05,126.839996,127.180000,125.440002,126.220001,110.996544,225263900
2011-12-06,126.209999,127.110001,125.760002,126.260002,111.031700,178842100
2011-12-07,125.839996,127.260002,124.970001,126.730003,111.445015,237802500
2011-12-08,125.900002,126.180000,123.650002,123.949997,109.000313,240862800
2011-12-09,124.510002,126.370003,124.400002,126.050003,110.847038,209111400
2011-12-12,124.949997,124.970001,123.160004,124.209999,109.228958,215826100
2011-12-13,124.860001,125.570000,122.449997,123.050003,108.208870,245159800
2011-12-14,122.559998,123.029999,121.470001,121.739998,107.056862,238618800
2011-12-15,123.029999,123.199997,121.989998,122.180000,107.443810,199109200
2011-12-16,122.230003,122.949997,121.300003,121.589996,107.603096,220481400
2011-12-19,122.059998,122.320000,120.029999,120.290001,106.452629,183903000
2011-12-20,122.180000,124.139999,120.370003,123.930000,109.673927,225418100
2011-12-21,123.930000,124.360001,122.750000,124.169998,109.886299,194230900
2011-12-22,124.629997,125.400002,124.230003,125.269997,110.859764,119465400
2011-12-23,125.669998,126.430000,125.410004,126.389999,111.850945,92187200
2011-12-27,126.169998,126.820000,126.059998,126.489998,111.939430,86075700
2011-12-28,126.510002,126.529999,124.730003,124.830002,110.470383,119107100
2011-12-29,125.239998,126.250000,124.860001,126.120003,111.611977,123507200
2011-12-30,126.019997,126.330002,125.500000,125.500000,111.063309,95599000
2012-01-03,127.760002,128.380005,127.430000,127.500000,112.833237,193697900
2012-01-04,127.199997,127.809998,126.709999,127.699997,113.010254,127186500
2012-01-05,127.010002,128.229996,126.430000,128.039993,113.311104,173895000
2012-01-06,128.199997,128.220001,127.290001,127.709999,113.019089,148050000
2012-01-09,128.000000,128.179993,127.410004,128.020004,113.293442,99530200
2012-01-10,129.389999,129.649994,128.949997,129.130005,114.275764,115282000
2012-01-11,128.729996,129.369995,128.520004,129.199997,114.337685,111540700
2012-01-12,129.570007,129.699997,128.539993,129.509995,114.612007,118983700
2012-01-13,128.639999,129.050003,127.720001,128.839996,114.019096,179836200
2012-01-17,130.080002,130.320007,128.899994,129.339996,114.461594,132209200
2012-01-18,129.309998,130.839996,129.080002,130.770004,115.727097,163395200
2012-01-19,131.220001,131.570007,130.800003,131.460007,116.337708,126328900
2012-01-20,131.240005,131.949997,130.919998,131.949997,116.771317,138230200
2012-01-23,131.509995,132.250000,130.979996,131.610001,116.470459,129295800
2012-01-24,130.800003,131.500000,130.600006,131.460007,116.337708,103083300
2012-01-25,131.259995,132.869995,130.750000,132.559998,117.311180,198613200
2012-01-26,133.149994,133.399994,131.360001,131.880005,116.709419,184880500
2012-01-27,131.240005,132.050003,131.149994,131.820007,116.656311,135259100
2012-01-30,130.509995,131.440002,130.059998,131.369995,116.258041,147311800
2012-01-31,132.020004,132.179993,130.679993,131.320007,116.213814,157212000
2012-02-01,132.289993,133.139999,132.130005,132.470001,117.231537,166234500
2012-02-02,132.729996,133.020004,132.210007,132.679993,117.417366,113090400
2012-02-03,134.000000,134.619995,133.770004,134.539993,119.063400,160598500
2012-02-06,133.979996,134.509995,133.830002,134.449997,118.983780,107694500
2012-02-07,134.169998,135.020004,133.639999,134.789993,119.284660,135528100
2012-02-08,134.860001,135.220001,134.309998,135.190002,119.638634,139361400
2012-02-09,135.410004,135.589996,134.559998,135.360001,119.789055,148602900
2012-02-10,134.160004,134.470001,133.839996,134.360001,118.904121,167907500
2012-02-13,135.320007,135.520004,134.740005,135.360001,119.789055,115841900
2012-02-14,135.000000,135.270004,134.250000,135.190002,119.638634,165329500
2012-02-15,135.630005,135.830002,134.289993,134.559998,119.081093,195195100
2012-02-16,134.570007,136.169998,134.330002,136.050003,120.399719,186567800
2012-02-17,136.520004,136.630005,135.960007,136.410004,120.718300,129869400
2012-02-21,136.729996,137.050003,136.050003,136.470001,120.771408,134042300
2012-02-22,136.259995,136.550003,135.789993,136.029999,120.382034,124455300
2012-02-23,135.960007,136.729996,135.500000,136.630005,120.912971,137704300
2012-02-24,136.929993,137.199997,136.630005,136.929993,121.178452,105539100
2012-02-27,136.020004,137.529999,135.800003,137.160004,121.382019,145728900
2012-02-28,137.199997,137.720001,136.929993,137.559998,121.736008,129355900
2012-02-29,137.759995,138.190002,136.539993,137.020004,121.258133,185934700
2012-03-01,137.309998,137.990005,136.929993,137.729996,121.886459,145023500
2012-03-02,137.639999,137.820007,137.000000,137.309998,121.514786,120638300
2012-03-05,137.100006,137.199997,136.279999,136.750000,121.019188,140765000
2012-03-06,135.350006,135.429993,134.360001,134.750000,119.249252,202129900
2012-03-07,135.059998,135.910004,134.929993,135.690002,120.081116,143692200
2012-03-08,136.520004,137.320007,136.240005,137.039993,121.275826,116968900
2012-03-09,137.300003,137.929993,137.130005,137.570007,121.744827,122836800
2012-03-12,137.550003,137.759995,137.089996,137.580002,121.753716,104003500
2012-03-13,138.320007,140.130005,138.089996,140.059998,123.948418,184090500
2012-03-14,140.100006,140.449997,139.479996,139.910004,123.815689,145163600
2012-03-15,140.119995,140.779999,139.759995,140.720001,124.532486,165118500
2012-03-16,140.360001,140.479996,140.000000,140.300003,124.704887,152893500
2012-03-19,140.210007,141.279999,140.110001,140.850006,125.193794,125291100
2012-03-20,140.050003,140.610001,139.639999,140.440002,124.829414,121729700
2012-03-21,140.520004,140.649994,139.919998,140.210007,124.624947,122388400
2012-03-22,139.179993,139.550003,138.740005,139.199997,123.727211,135216700
2012-03-23,139.320007,139.809998,138.550003,139.649994,124.127205,120521000
2012-03-26,140.649994,141.610001,140.600006,141.610001,125.869324,120164000
2012-03-27,141.740005,141.830002,141.080002,141.169998,125.478203,119868500
2012-03-28,141.100006,141.320007,139.639999,140.470001,124.856041,148562100
2012-03-29,139.639999,140.490005,139.089996,140.229996,124.642715,164963700
2012-03-30,140.919998,141.050003,140.050003,140.809998,125.158249,135486800
2012-04-02,140.639999,142.210007,140.360001,141.839996,126.073746,151741100
2012-04-03,141.639999,141.880005,140.429993,141.259995,125.558212,155806700
2012-04-04,140.220001,140.339996,139.339996,139.860001,124.313850,146896000
2012-04-05,139.380005,140.199997,139.259995,139.789993,124.251640,137439400
2012-04-09,138.029999,139.839996,137.839996,138.220001,122.856125,127555900
2012-04-10,137.949997,138.339996,135.759995,135.899994,120.794037,235360300
2012-04-11,137.289993,137.539993,136.750000,137.000000,121.771774,154133000
2012-04-12,137.130005,138.899994,137.029999,138.789993,123.362770,154321500
2012-04-13,138.470001,138.820007,137.009995,137.139999,121.896179,169246700
2012-04-16,137.839996,138.039993,136.580002,137.050003,121.816216,147825300
2012-04-17,137.839996,139.360001,137.699997,139.080002,123.620567,147877600
2012-04-18,138.460007,139.080002,138.380005,138.610001,123.202805,123884200
2012-04-19,138.630005,139.149994,137.070007,137.720001,122.411713,198666700
2012-04-20,138.330002,138.830002,137.869995,137.949997,122.616142,143199600
2012-04-23,136.539993,136.910004,135.940002,136.789993,121.585114,171844900
2012-04-24,136.910004,137.660004,136.800003,137.309998,122.047302,137484200
2012-04-25,138.649994,139.250000,138.529999,139.190002,123.718323,150252200
2012-04-26,138.889999,140.320007,138.809998,140.160004,124.580505,136291600
2012-04-27,140.580002,140.789993,139.800003,140.389999,124.784935,130725000
2012-04-30,140.110001,140.210007,139.490005,139.869995,124.322723,115092200
2012-05-01,139.789993,141.660004,139.630005,140.740005,125.096008,138832200
2012-05-02,139.919998,140.460007,139.460007,140.320007,124.722733,121081000
2012-05-03,140.339996,140.449997,138.990005,139.250000,123.771667,143759700
2012-05-04,138.520004,139.300003,136.919998,137.000000,121.771774,193927300
2012-05-07,136.509995,137.559998,136.460007,137.100006,121.860634,127765900
2012-05-08,136.279999,136.770004,134.919998,136.550003,121.371780,213377700
2012-05-09,135.100006,136.610001,134.490005,135.740005,120.651802,220752500
2012-05-10,136.679993,136.850006,135.710007,136.020004,120.900703,150600000
2012-05-11,135.169998,136.869995,135.110001,135.610001,120.536240,153032400
2012-05-14,134.309998,135.610001,133.910004,134.110001,119.202980,163910000
2012-05-15,134.020004,134.809998,133.130005,133.339996,118.518547,207629300
2012-05-16,133.940002,134.550003,132.800003,132.830002,118.065262,207265500
2012-05-17,132.860001,133.020004,130.789993,130.860001,116.314247,247992900
2012-05-18,131.369995,131.600006,129.550003,129.740005,115.318741,319615900
2012-05-21,130.160004,132.020004,129.949997,131.970001,117.300850,177861100
2012-05-22,132.309998,133.229996,131.339996,132.199997,117.505295,197531200
2012-05-23,131.250000,132.460007,129.990005,132.270004,117.567490,204958400
2012-05-24,132.630005,132.839996,131.419998,132.529999,117.798607,167357600
2012-05-25,132.479996,132.850006,131.779999,132.100006,117.416428,135465600
2012-05-29,133.160004,133.929993,131.169998,133.699997,118.838562,152883500
2012-05-30,132.559998,133.690002,131.490005,131.759995,117.114197,162370400
2012-05-31,131.710007,132.449997,130.339996,131.470001,116.856438,196186000
2012-06-01,129.410004,131.500000,128.160004,128.160004,113.914352,253240900
2012-06-04,128.389999,128.740005,127.139999,128.100006,113.861046,202545800
2012-06-05,127.849998,129.259995,127.779999,129.070007,114.723213,164149400
2012-06-06,129.970001,132.029999,129.929993,131.970001,117.300850,184202800
2012-06-07,133.470001,133.529999,131.779999,132.050003,117.371964,184772700
2012-06-08,131.710007,133.130005,131.289993,133.100006,118.305260,143915400
2012-06-11,134.169998,134.250000,131.279999,131.410004,116.803116,169756100
2012-06-12,131.789993,133.009995,131.160004,132.919998,118.145241,181931800
2012-06-13,132.529999,133.360001,131.619995,132.070007,117.389755,172223900
2012-06-14,132.339996,134.000000,131.979996,133.470001,118.634140,230615500
2012-06-15,133.380005,134.259995,133.100006,134.139999,119.847435,169444500
2012-06-18,133.580002,134.729996,133.279999,134.399994,120.079742,131360900
2012-06-19,135.080002,136.250000,134.369995,135.699997,121.241211,137382600
2012-06-20,135.710007,136.100006,134.270004,135.479996,121.044655,206451800
2012-06-21,135.639999,135.779999,132.330002,132.440002,118.328552,205272200
2012-06-22,133.130005,133.710007,132.619995,133.460007,119.239899,130029200
2012-06-25,132.050003,132.100006,130.850006,131.320007,117.327911,146375700
2012-06-26,131.699997,132.380005,130.929993,131.979996,117.917580,141634000
2012-06-27,132.419998,133.429993,131.970001,133.169998,118.980804,108088000
2012-06-28,132.289993,132.990005,131.279999,132.789993,118.641281,169242100
2012-06-29,135.199997,136.270004,134.850006,136.100006,121.598610,212250900
2012-07-02,136.479996,136.649994,135.520004,136.509995,121.964897,129524500
2012-07-03,136.479996,137.509995,136.339996,137.410004,122.769012,80450000
2012-07-05,136.899994,137.800003,136.289993,136.789993,122.215065,126177500
2012-07-06,135.470001,135.770004,134.850006,135.490005,121.053635,151192100
2012-07-09,135.380005,135.570007,134.699997,135.320007,120.901711,103780500
2012-07-10,136.009995,136.229996,133.679993,134.139999,119.847435,167884800
2012-07-11,134.210007,134.600006,133.380005,134.160004,119.865318,141733400
2012-07-12,133.380005,134.229996,132.600006,133.509995,119.284592,143583200
2012-07-13,133.860001,135.889999,133.839996,135.750000,121.285904,129642600
2012-07-16,135.440002,135.830002,134.899994,135.429993,120.999962,97525200
2012-07-17,135.970001,136.639999,134.550003,136.360001,121.830894,138860300
2012-07-18,136.039993,137.639999,135.960007,137.369995,122.733261,113349700
2012-07-19,137.649994,138.179993,137.210007,137.729996,123.054901,129847300
2012-07-20,136.949997,137.160004,136.320007,136.470001,121.929176,142904500
2012-07-23,134.470001,136.380005,133.839996,135.089996,120.696220,145210900
2012-07-24,135.190002,135.250000,133.029999,133.929993,119.659798,173301200
2012-07-25,134.210007,134.559998,133.250000,133.960007,119.686638,129122300
2012-07-26,135.889999,136.460007,135.259995,136.169998,121.661133,156526500
2012-07-27,136.889999,139.070007,136.139999,138.679993,123.903679,236768900
2012-07-30,138.520004,139.339996,138.270004,138.679993,123.903679,106782000
2012-07-31,138.490005,138.869995,137.710007,137.710007,123.037071,120575900
2012-08-01,138.699997,138.729996,137.399994,137.589996,122.929817,138293800
2012-08-02,136.550003,137.570007,135.580002,136.639999,122.081070,199556600
2012-08-03,138.559998,139.639999,136.679993,139.350006,124.502327,157825000
2012-08-06,139.720001,140.169998,139.559998,139.619995,124.743546,86326200
2012-08-07,140.179993,140.919998,140.029999,140.320007,125.368950,109545100
2012-08-08,139.850006,140.649994,139.809998,140.490005,125.520836,89754700
2012-08-09,140.289993,140.889999,140.149994,140.610001,125.628067,90291700
2012-08-10,140.039993,140.889999,139.809998,140.839996,125.833572,99792700
2012-08-13,140.600006,140.839996,140.039993,140.770004,125.770996,79426900
2012-08-14,141.289993,141.380005,140.369995,140.789993,125.788849,102379400
2012-08-15,140.639999,141.190002,140.550003,140.949997,125.931831,71085900
2012-08-16,141.149994,142.160004,140.800003,141.990005,126.861046,112014200
2012-08-17,142.229996,142.300003,141.860001,142.179993,127.030792,90813700
2012-08-20,141.979996,142.220001,141.589996,142.190002,127.039734,78255700
2012-08-21,142.539993,143.089996,141.449997,141.759995,126.655540,105581100
2012-08-22,141.399994,142.050003,141.070007,141.820007,126.709129,133243500
2012-08-23,141.470001,141.479996,140.440002,140.660004,125.672729,111466400
2012-08-24,140.309998,141.830002,140.220001,141.509995,126.432159,99481200
2012-08-27,141.889999,142.080002,141.339996,141.539993,126.458969,68785900
2012-08-28,141.179993,141.839996,140.970001,141.399994,126.333878,75689600
2012-08-29,141.520004,141.889999,141.119995,141.509995,126.432159,65421300
2012-08-30,140.899994,140.940002,140.190002,140.490005,125.520836,96589900
2012-08-31,141.289993,141.820007,140.360001,141.160004,126.119484,151970400
2012-09-04,141.039993,141.460007,140.130005,141.029999,126.003304,120226200
2012-09-05,141.089996,141.470001,140.630005,140.910004,125.896111,100660300
2012-09-06,141.759995,143.779999,141.750000,143.770004,128.451355,158272500
2012-09-07,144.009995,144.389999,143.880005,144.330002,128.951691,107272100
2012-09-10,144.190002,144.440002,143.460007,143.509995,128.219055,86458500
2012-09-11,143.600006,144.369995,143.559998,143.910004,128.576462,88760000
2012-09-12,144.389999,144.550003,143.899994,144.389999,129.005280,87640900
2012-09-13,144.369995,147.039993,143.990005,146.589996,130.970901,225470200
2012-09-14,146.880005,148.110001,146.759995,147.240005,131.551620,169777000
2012-09-17,146.940002,147.190002,146.369995,146.740005,131.104919,119427800
2012-09-18,146.490005,146.809998,146.250000,146.619995,130.997711,98326600
2012-09-19,146.789993,147.169998,146.410004,146.699997,131.069199,128318300
2012-09-20,146.029999,146.789993,145.630005,146.710007,131.078094,154009800
2012-09-21,146.639999,146.669998,145.809998,145.869995,131.023331,108737500
2012-09-24,145.149994,145.979996,145.039993,145.649994,130.825699,95682000
2012-09-25,145.960007,146.240005,144.059998,144.100006,129.433502,133165200
2012-09-26,144.070007,144.110001,142.949997,143.289993,128.705887,146502200
2012-09-27,143.889999,144.970001,143.509995,144.639999,129.918503,111830300
2012-09-28,144.089996,144.559998,143.460007,143.970001,129.316711,150696100
2012-10-01,144.520004,145.690002,144.009995,144.350006,129.658051,135911200
2012-10-02,144.919998,145.149994,143.830002,144.500000,129.792786,113422200
2012-10-03,144.889999,145.429993,144.130005,145.089996,130.322708,121283100
2012-10-04,145.639999,146.339996,145.440002,146.130005,131.256851,124311600
2012-10-05,146.910004,147.160004,145.699997,146.139999,131.265839,124842100
2012-10-08,145.600006,146.119995,145.309998,145.639999,130.816696,78415400
2012-10-09,145.529999,145.649994,144.149994,144.199997,129.523300,148872900
2012-10-10,144.179993,144.320007,143.089996,143.279999,128.696915,124247500
2012-10-11,144.279999,144.490005,143.330002,143.360001,128.768799,123601500
2012-10-12,143.460007,143.949997,142.580002,142.889999,128.346603,124181900
2012-10-15,143.229996,144.229996,142.770004,144.080002,129.415527,107689100
2012-10-16,144.759995,145.639999,144.660004,145.539993,130.726883,108815500
2012-10-17,145.639999,146.320007,145.419998,146.199997,131.319748,128834100
2012-10-18,145.820007,146.520004,145.330002,145.820007,130.978424,148108500
2012-10-19,145.550003,145.559998,143.050003,143.389999,128.795715,185645200
2012-10-22,143.149994,143.669998,142.279999,143.410004,128.813705,125578600
2012-10-23,141.860001,142.059998,140.830002,141.419998,127.026230,192056300
2012-10-24,141.929993,142.100006,140.800003,141.020004,126.666946,120179400
2012-10-25,142.020004,142.279999,140.570007,141.429993,127.035187,134457400
2012-10-26,141.300003,141.839996,140.389999,141.350006,126.963341,146023500
2012-10-31,141.850006,142.029999,140.679993,141.350006,126.963341,103438500
2012-11-01,141.649994,143.009995,141.520004,142.830002,128.292755,100995600
2012-11-02,143.679993,143.720001,141.410004,141.559998,127.152008,137702200
2012-11-05,141.350006,142.169998,140.929993,141.850006,127.412491,98378500
2012-11-06,142.279999,143.520004,142.130005,142.960007,128.409515,107068100
2012-11-07,141.660004,141.679993,139.059998,139.720001,125.499290,264304500
2012-11-08,139.699997,140.410004,137.929993,138.039993,123.990265,181517300
2012-11-09,137.619995,139.440002,137.550003,138.160004,124.098061,201055300
2012-11-12,138.589996,138.809998,137.960007,138.270004,124.196854,97677500
2012-11-13,137.539993,139.250000,137.360001,137.789993,123.765717,123018300
2012-11-14,138.210007,138.429993,135.619995,135.929993,122.095016,191505000
2012-11-15,135.979996,136.490005,135.179993,135.699997,121.888420,178128400
2012-11-16,135.899994,136.639999,134.699997,136.369995,122.490219,239483900
2012-11-19,137.899994,139.149994,136.410004,139.130005,124.969330,151495800
2012-11-20,138.910004,139.419998,138.080002,139.190002,125.023216,119807400
2012-11-21,139.309998,139.570007,139.029999,139.449997,125.256737,81710800
2012-11-23,140.130005,141.399994,140.039993,141.350006,126.963341,65409200
2012-11-26,140.649994,141.360001,140.190002,141.050003,126.693901,100124400
2012-11-27,140.910004,141.389999,140.240005,140.330002,126.047188,128646200
2012-11-28,139.759995,141.539993,139.000000,141.460007,127.062195,177086500
2012-11-29,141.990005,142.509995,141.369995,142.119995,127.654976,151085900
2012-11-30,142.139999,142.419998,141.660004,142.149994,127.681953,136568300
2012-12-03,142.800003,142.919998,141.339996,141.449997,127.053207,124656300
2012-12-04,141.440002,141.869995,140.869995,141.250000,126.873543,127512200
2012-12-05,141.369995,142.160004,140.369995,141.500000,127.098106,147300500
2012-12-06,141.369995,142.039993,141.160004,141.979996,127.529228,103220600
2012-12-07,142.529999,142.690002,141.669998,142.410004,127.915459,108726400
2012-12-10,142.210007,142.809998,142.149994,142.470001,127.969360,98840700
2012-12-11,143.059998,144.110001,142.990005,143.440002,128.840637,152570400
2012-12-12,144.000000,144.550003,143.309998,143.509995,128.903503,145880100
2012-12-13,143.419998,143.830002,142.270004,142.630005,128.113098,135715000
2012-12-14,142.320007,142.580002,141.880005,142.100006,127.637032,137701700
2012-12-17,142.470001,143.850006,142.429993,143.770004,129.137070,143238200
2012-12-18,144.000000,145.500000,143.789993,145.369995,130.574234,177762800
2012-12-19,145.529999,145.580002,144.240005,144.289993,129.604126,150895400
2012-12-20,144.380005,145.139999,143.979996,145.119995,130.349655,168487000
2012-12-21,142.169998,144.089996,141.940002,142.789993,129.166443,245883800
2012-12-24,142.479996,142.559998,142.190002,142.350006,128.768433,53874600
2012-12-26,142.639999,142.710007,141.350006,141.750000,128.225677,106947700
2012-12-27,141.789993,142.080002,139.919998,141.559998,128.053802,167920600
2012-12-28,140.639999,141.419998,139.869995,140.029999,126.669762,148806700
2012-12-31,139.660004,142.559998,139.539993,142.410004,128.822708,243935200
2013-01-02,145.110001,146.149994,144.729996,146.059998,132.124420,192059000
2013-01-03,145.990005,146.369995,145.339996,145.729996,131.825943,144761800
2013-01-04,145.970001,146.610001,145.669998,146.369995,132.404892,116817700
2013-01-07,145.850006,146.110001,145.429993,145.970001,132.043076,110002500
2013-01-08,145.710007,145.910004,144.979996,145.550003,131.663116,121265100
2013-01-09,145.869995,146.320007,145.639999,145.919998,131.997803,90745600
2013-01-10,146.729996,147.089996,145.970001,147.080002,133.047134,130735400
2013-01-11,147.039993,147.149994,146.610001,147.070007,133.038101,113917300
2013-01-14,146.889999,147.070007,146.429993,146.970001,132.947678,89567200
2013-01-15,146.289993,147.210007,146.199997,147.070007,133.038101,93172600
2013-01-16,146.770004,147.279999,146.610001,147.050003,133.020004,104849500
2013-01-17,147.699997,148.419998,147.149994,148.000000,133.879395,133833500
2013-01-18,147.970001,148.490005,147.429993,148.330002,134.177887,169906000
2013-01-22,148.330002,149.130005,147.979996,149.130005,134.901596,111797300
2013-01-23,149.130005,149.500000,148.860001,149.369995,135.118652,104596100
2013-01-24,149.149994,150.139999,149.009995,149.410004,135.154846,146426400
2013-01-25,149.880005,150.250000,149.369995,150.250000,135.914719,147211600
2013-01-28,150.289993,150.330002,149.509995,150.070007,135.751892,113357700
2013-01-29,149.770004,150.850006,149.669998,150.660004,136.285583,105694400
2013-01-30,150.639999,150.940002,149.929993,150.070007,135.751892,137447700
2013-01-31,149.889999,150.380005,149.600006,149.699997,135.417160,108975800
2013-02-01,150.649994,151.419998,150.389999,151.240005,136.810242,131173000
2013-02-04,150.320007,151.270004,149.429993,149.539993,135.272446,159073600
2013-02-05,150.350006,151.479996,150.289993,151.050003,136.638382,113912400
2013-02-06,150.520004,151.259995,150.410004,151.160004,136.737900,138762800
2013-02-07,151.210007,151.350006,149.860001,150.960007,136.556976,162490000
2013-02-08,151.220001,151.889999,151.220001,151.800003,137.316833,103133700
2013-02-11,151.740005,151.899994,151.389999,151.770004,137.289673,73775000
2013-02-12,151.779999,152.300003,151.610001,152.020004,137.515808,65392700
2013-02-13,152.330002,152.610001,151.720001,152.149994,137.633392,82322600
2013-02-14,151.690002,152.470001,151.520004,152.289993,137.760040,80834300
2013-02-15,152.429993,152.589996,151.550003,152.110001,137.597244,215226500
2013-02-19,152.369995,153.279999,152.160004,153.250000,138.628494,95105400
2013-02-20,153.139999,153.190002,151.259995,151.339996,136.900696,160574800
2013-02-21,150.960007,151.419998,149.940002,150.419998,136.068481,183257000
2013-02-22,151.149994,151.889999,150.490005,151.889999,137.398224,106356600
2013-02-25,152.630005,152.860001,149.000000,149.000000,134.783981,245824800
2013-02-26,149.720001,150.199997,148.729996,150.020004,135.706619,186596200
2013-02-27,149.889999,152.330002,149.759995,151.910004,137.416351,150781900
2013-02-28,151.899994,152.869995,151.410004,151.610001,137.144958,126866000
2013-03-01,151.089996,152.339996,150.410004,152.110001,137.597244,170634800
2013-03-04,151.759995,152.919998,151.520004,152.919998,138.329987,99010200
2013-03-05,153.660004,154.699997,153.639999,154.289993,139.569199,121431900
2013-03-06,154.839996,154.919998,154.160004,154.500000,139.759232,94469900
2013-03-07,154.699997,154.979996,154.520004,154.779999,140.012482,86101400
2013-03-08,155.460007,155.649994,154.660004,155.440002,140.609512,123477800
2013-03-11,155.320007,156.039993,155.130005,156.029999,141.143219,83746800
2013-03-12,155.919998,156.100006,155.210007,155.679993,140.826630,105755800
2013-03-13,155.759995,156.119995,155.229996,155.899994,141.025650,92550900
